idTerytGmina,idTerytWojewodztwo,Wojewodztwo,Powiat,Gmina,Typ obszaru,idTypPodmiotu,Typ podmiotu,lb_ucz_cudzoziem_ogółem,"obywatel państwa członkowskiego UE, państwa członkowskiego EFTA lub Konfederacji Szwajcarskiej albo członek rodziny takiej osoby posiadający prawo pobytu lub prawo stałego pobytu",osoba pochodzenia polskiego w rozumieniu przepisów o repatriacji,"osoba, której udzielono zezwolenia na osiedlenie się na terytorium RP",osoba posiadająca ważną Kartę Polaka,"osoba, której nadano status uchodźcy, albo członek rodziny takiej osoby",osoba posiadająca zgodę na pobyt tolerowany,"osoba, której udzielono ochrony uzupełniającej, albo członek rodziny takiej osoby",osoba korzystająca z ochrony czasowej na terytorium RP,"osoba, której na terytorium RP udzielono zezwolenia na pobyt rezydenta długoterminowego UE","osoba, której na terytorium RP udzielono zezwolenia na zamieszkanie na czas oznaczony w związku z okolicznością, o której mowa w art. 53 ust. 1 pkt 7, 13 i 14 ustawy o cudzoziemcach",członek rodziny osoby ubiegającej się o nadanie statusu uchodźcy,"osoba, której uprawnienie do nauki wynika z umowy międzynarodowej.",inny,"osoba, której udzielono zezwolenia na pobyt stały na terytorium RP","osoba, której udzielono zgody na pobyt ze względów humanitarnych, albo członek rodziny takiej osoby","osoba, której na terytorium RP udzielono zezwolenia na pobyt czasowy w związku z okolicznością, o której mowa w art. 127, art.159 ust. 1, art. 176 lub art. 186 ust. 1 pkt 3 lub 4 ustawy o cudzoziemcach","osoba, która posiada kartę pobytu z adnotacją ""dostęp do rynku pracy"", wizę Schengen lub wizę krajową wydaną w celu wykonywania pracy na terytorium RP",członek rodziny osoby ubiegającej się o udzielenie ochrony międzynarodowej,brak statusu w SIO
3021033,30,WIELKOPOLSKIE,poznański,Buk,obszar miejski,19,Szkoła policealna,41,,,,,5,,,1,,,,,,,,,34,,1
3021033,30,WIELKOPOLSKIE,poznański,Buk,obszar miejski,93,Branżowa szkoła I stopnia,29,,,,,,,,,,,,,29,,,,,,
3021033,30,WIELKOPOLSKIE,poznański,Buk,obszar wiejski,1,Przedszkole,5,,,,1,2,,,,,,,,2,,,,,,
3021033,30,WIELKOPOLSKIE,poznański,Buk,obszar wiejski,3,Szkoła podstawowa,17,,,,,6,,,,,,,,11,,,,,,
3021042,30,WIELKOPOLSKIE,poznański,Czerwonak,obszar wiejski,1,Przedszkole,29,,,,,15,,,,,,,,9,3,,,,,2
3021042,30,WIELKOPOLSKIE,poznański,Czerwonak,obszar wiejski,3,Szkoła podstawowa,115,,,,,63,,,,,,,,24,,,19,9,,
3021042,30,WIELKOPOLSKIE,poznański,Czerwonak,obszar wiejski,14,Liceum ogólnokształcące,11,,,,,2,,,,,,,,9,,,,,,
3021042,30,WIELKOPOLSKIE,poznański,Czerwonak,obszar wiejski,16,Technikum,14,,,,,,,,,,,,,14,,,,,,
3021042,30,WIELKOPOLSKIE,poznański,Czerwonak,obszar wiejski,93,Branżowa szkoła I stopnia,3,,,,,3,,,,,,,,,,,,,,
3021052,30,WIELKOPOLSKIE,poznański,Dopiewo,obszar wiejski,1,Przedszkole,48,,,,,14,,,,,,,,22,9,,,,,3
3021052,30,WIELKOPOLSKIE,poznański,Dopiewo,obszar wiejski,3,Szkoła podstawowa,154,,,,,35,,,,,,,,105,3,2,,,,9
3021062,30,WIELKOPOLSKIE,poznański,Kleszczewo,obszar wiejski,1,Przedszkole,13,,,,,4,,,1,,,,,3,4,,,,,1
3021062,30,WIELKOPOLSKIE,poznański,Kleszczewo,obszar wiejski,3,Szkoła podstawowa,52,,,,2,23,,,2,,,,,13,3,3,,,,6
3021072,30,WIELKOPOLSKIE,poznański,Komorniki,obszar wiejski,1,Przedszkole,84,,2,,,6,1,,1,,,,,40,8,,8,5,1,12
3021072,30,WIELKOPOLSKIE,poznański,Komorniki,obszar wiejski,3,Szkoła podstawowa,222,,,,,27,,,,,,,,191,3,,1,,,
3021072,30,WIELKOPOLSKIE,poznański,Komorniki,obszar wiejski,81,Punkt przedszkolny,1,,,,,,,,,,,,,1,,,,,,
3021083,30,WIELKOPOLSKIE,poznański,Kostrzyn,obszar miejski,1,Przedszkole,36,,,,,6,,,,,,,,23,5,,,,,2
3021083,30,WIELKOPOLSKIE,poznański,Kostrzyn,obszar miejski,3,Szkoła podstawowa,74,,,,,,,,,,,,,69,1,,4,,,
3021083,30,WIELKOPOLSKIE,poznański,Kostrzyn,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
3021083,30,WIELKOPOLSKIE,poznański,Kostrzyn,obszar wiejski,3,Szkoła podstawowa,18,,,,,10,,,,,,,,4,,,,,,4
3021093,30,WIELKOPOLSKIE,poznański,Kórnik,obszar miejski,1,Przedszkole,23,,,,,17,,,,,,,,6,,,,,,
3021093,30,WIELKOPOLSKIE,poznański,Kórnik,obszar miejski,3,Szkoła podstawowa,142,,,,,41,,,1,,,,,85,1,,14,,,
3021093,30,WIELKOPOLSKIE,poznański,Kórnik,obszar miejski,14,Liceum ogólnokształcące,8,,,,,,,,,,,,,8,,,,,,
3021093,30,WIELKOPOLSKIE,poznański,Kórnik,obszar miejski,16,Technikum,3,,,,,,,,,,,,,3,,,,,,
3021093,30,WIELKOPOLSKIE,poznański,Kórnik,obszar miejski,81,Punkt przedszkolny,2,,,,,1,,,,,,,,,1,,,,,
3021093,30,WIELKOPOLSKIE,poznański,Kórnik,obszar wiejski,1,Przedszkole,25,,,,,9,,,,,,,,11,3,,1,,,1
3021093,30,WIELKOPOLSKIE,poznański,Kórnik,obszar wiejski,3,Szkoła podstawowa,49,,,,1,7,,,,,,,,27,3,,2,2,,7
3021103,30,WIELKOPOLSKIE,poznański,Mosina,obszar miejski,1,Przedszkole,17,,,,,6,,,,,,,,7,2,,2,,,
3021103,30,WIELKOPOLSKIE,poznański,Mosina,obszar miejski,3,Szkoła podstawowa,80,,,,,,,,,,,,,76,,,4,,,
3021103,30,WIELKOPOLSKIE,poznański,Mosina,obszar miejski,16,Technikum,18,,,,1,,,,,,,,,,2,,15,,,
3021103,30,WIELKOPOLSKIE,poznański,Mosina,obszar miejski,93,Branżowa szkoła I stopnia,17,,,,,,,,,,,,,,6,,11,,,
3021103,30,WIELKOPOLSKIE,poznański,Mosina,obszar wiejski,1,Przedszkole,36,,1,,,15,1,,,,,,,5,8,3,1,,,2
3021103,30,WIELKOPOLSKIE,poznański,Mosina,obszar wiejski,3,Szkoła podstawowa,106,8,,,2,13,,,,,,,,40,8,29,1,3,,2
3021113,30,WIELKOPOLSKIE,poznański,Murowana Goślina,obszar miejski,1,Przedszkole,17,,,,,7,,,2,,,,,,5,,3,,,
3021113,30,WIELKOPOLSKIE,poznański,Murowana Goślina,obszar miejski,3,Szkoła podstawowa,56,,,,,31,,,,,,,,10,1,8,2,,,4
3021113,30,WIELKOPOLSKIE,poznański,Murowana Goślina,obszar miejski,85,Szkoła muzyczna I stopnia,5,,,,,,,,,,,,,1,,,,,,4
3021113,30,WIELKOPOLSKIE,poznański,Murowana Goślina,obszar miejski,93,Branżowa szkoła I stopnia,15,,,,,,,,,,,,,15,,,,,,
3021113,30,WIELKOPOLSKIE,poznański,Murowana Goślina,obszar wiejski,1,Przedszkole,2,,,,,1,,,,,,,,,,,1,,,
3021123,30,WIELKOPOLSKIE,poznański,Pobiedziska,obszar miejski,1,Przedszkole,15,,,,,2,,,1,,,,,10,2,,,,,
3021123,30,WIELKOPOLSKIE,poznański,Pobiedziska,obszar miejski,3,Szkoła podstawowa,71,,,,,,,,,,,,,69,1,,,,,1
3021123,30,WIELKOPOLSKIE,poznański,Pobiedziska,obszar miejski,14,Liceum ogólnokształcące,3,,,,,,,,,,,,,3,,,,,,
3021123,30,WIELKOPOLSKIE,poznański,Pobiedziska,obszar wiejski,1,Przedszkole,13,,,,,2,,,,,,,,4,6,,,,,1
3021123,30,WIELKOPOLSKIE,poznański,Pobiedziska,obszar wiejski,3,Szkoła podstawowa,35,,,,,11,,,,,,,,14,9,,1,,,
3021132,30,WIELKOPOLSKIE,poznański,Rokietnica,obszar wiejski,1,Przedszkole,42,,,,,19,,,,,,,,11,6,,2,,,4
3021132,30,WIELKOPOLSKIE,poznański,Rokietnica,obszar wiejski,3,Szkoła podstawowa,87,,,,,60,,,,,,,,21,3,,3,,,
3021132,30,WIELKOPOLSKIE,poznański,Rokietnica,obszar wiejski,14,Liceum ogólnokształcące,6,,,,,,,,,1,,,,3,1,,1,,,
3021132,30,WIELKOPOLSKIE,poznański,Rokietnica,obszar wiejski,16,Technikum,17,,,,,,,,,,,,,16,,,,1,,
3021132,30,WIELKOPOLSKIE,poznański,Rokietnica,obszar wiejski,93,Branżowa szkoła I stopnia,1,,,,,,,,,,,,,1,,,,,,
3021143,30,WIELKOPOLSKIE,poznański,Stęszew,obszar miejski,1,Przedszkole,40,,,,,27,,,,,,,,12,1,,,,,
3021143,30,WIELKOPOLSKIE,poznański,Stęszew,obszar miejski,3,Szkoła podstawowa,81,,,,,67,1,,,,,,,13,,,,,,
3021143,30,WIELKOPOLSKIE,poznański,Stęszew,obszar wiejski,1,Przedszkole,3,,,,,1,1,,,,,,,1,,,,,,
3021143,30,WIELKOPOLSKIE,poznański,Stęszew,obszar wiejski,3,Szkoła podstawowa,20,,,,1,5,1,,,,,,,11,1,,1,,,
3021152,30,WIELKOPOLSKIE,poznański,Suchy Las,obszar wiejski,1,Przedszkole,46,,,,,9,,,,,,,,27,8,,,,,2
3021152,30,WIELKOPOLSKIE,poznański,Suchy Las,obszar wiejski,3,Szkoła podstawowa,167,,,,,2,,,,,,,,133,1,,1,,,30
3021152,30,WIELKOPOLSKIE,poznański,Suchy Las,obszar wiejski,14,Liceum ogólnokształcące,14,,,,,,,,,,,,,,9,,,,,5
3021152,30,WIELKOPOLSKIE,poznański,Suchy Las,obszar wiejski,81,Punkt przedszkolny,4,,,,,,,,,,,,,4,,,,,,
3021163,30,WIELKOPOLSKIE,poznański,Swarzędz,obszar miejski,1,Przedszkole,141,5,2,,6,60,1,,1,,,,,44,8,,2,,,12
3021163,30,WIELKOPOLSKIE,poznański,Swarzędz,obszar miejski,3,Szkoła podstawowa,407,2,,,,2,,,,,,,,375,1,,12,13,,2
3021163,30,WIELKOPOLSKIE,poznański,Swarzędz,obszar miejski,14,Liceum ogólnokształcące,24,,,,1,7,,,1,3,,,,,,,8,3,,1
3021163,30,WIELKOPOLSKIE,poznański,Swarzędz,obszar miejski,16,Technikum,98,,,,,68,,,,,,,,,,,30,,,
3021163,30,WIELKOPOLSKIE,poznański,Swarzędz,obszar miejski,93,Branżowa szkoła I stopnia,21,,,,,13,,,,,,,,,,,8,,,
3021163,30,WIELKOPOLSKIE,poznański,Swarzędz,obszar wiejski,1,Przedszkole,33,1,,,1,4,5,,,,,,,10,6,,2,,,4
3021163,30,WIELKOPOLSKIE,poznański,Swarzędz,obszar wiejski,3,Szkoła podstawowa,98,,,,,,,,,,,,,85,13,,,,,
3021172,30,WIELKOPOLSKIE,poznański,Tarnowo Podgórne,obszar wiejski,1,Przedszkole,131,1,,,3,59,2,,,1,,,,24,15,2,13,,,11
3021172,30,WIELKOPOLSKIE,poznański,Tarnowo Podgórne,obszar wiejski,3,Szkoła podstawowa,368,,,,1,73,,,,,,,,285,1,,3,,,5
3021172,30,WIELKOPOLSKIE,poznański,Tarnowo Podgórne,obszar wiejski,14,Liceum ogólnokształcące,10,,,,,2,,,,,,,3,1,,,4,,,
3021172,30,WIELKOPOLSKIE,poznański,Tarnowo Podgórne,obszar wiejski,16,Technikum,18,,,,1,16,,,,,,,,,1,,,,,
3021172,30,WIELKOPOLSKIE,poznański,Tarnowo Podgórne,obszar wiejski,85,Szkoła muzyczna I stopnia,2,,,,,1,,,,,,,,,1,,,,,
3021172,30,WIELKOPOLSKIE,poznański,Tarnowo Podgórne,obszar wiejski,93,Branżowa szkoła I stopnia,8,,,,,7,,,,,,,,,1,,,,,
3022013,30,WIELKOPOLSKIE,rawicki,Bojanowo,obszar miejski,1,Przedszkole,3,,,,,2,,,,,,,,1,,,,,,
3022013,30,WIELKOPOLSKIE,rawicki,Bojanowo,obszar miejski,3,Szkoła podstawowa,12,,,,,8,1,,,,,,,3,,,,,,
3022013,30,WIELKOPOLSKIE,rawicki,Bojanowo,obszar miejski,16,Technikum,7,,,,,,,,,,,,,7,,,,,,
3022023,30,WIELKOPOLSKIE,rawicki,Jutrosin,obszar miejski,1,Przedszkole,2,,,,,,,,,,,,,2,,,,,,
3022023,30,WIELKOPOLSKIE,rawicki,Jutrosin,obszar miejski,3,Szkoła podstawowa,9,,,,,,,,,,,,,9,,,,,,
3022023,30,WIELKOPOLSKIE,rawicki,Jutrosin,obszar miejski,93,Branżowa szkoła I stopnia,3,,,,,,,,,,,,,3,,,,,,
3022023,30,WIELKOPOLSKIE,rawicki,Jutrosin,obszar wiejski,3,Szkoła podstawowa,3,,,,,,,,,,,,,3,,,,,,
3022033,30,WIELKOPOLSKIE,rawicki,Miejska Górka,obszar miejski,3,Szkoła podstawowa,6,,,,,2,,,,,,,,4,,,,,,
3022033,30,WIELKOPOLSKIE,rawicki,Miejska Górka,obszar miejski,14,Liceum ogólnokształcące,3,,,,,2,,,,,,,,1,,,,,,
3022033,30,WIELKOPOLSKIE,rawicki,Miejska Górka,obszar miejski,93,Branżowa szkoła I stopnia,4,,,,,4,,,,,,,,,,,,,,
3022033,30,WIELKOPOLSKIE,rawicki,Miejska Górka,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,,,,,,,1
3022033,30,WIELKOPOLSKIE,rawicki,Miejska Górka,obszar wiejski,3,Szkoła podstawowa,3,,,,,1,,,,,,,,1,,,1,,,
3022042,30,WIELKOPOLSKIE,rawicki,Pakosław,obszar wiejski,1,Przedszkole,3,,,,,,,,,,,,,3,,,,,,
3022042,30,WIELKOPOLSKIE,rawicki,Pakosław,obszar wiejski,3,Szkoła podstawowa,6,,,,,,,,,,,,,6,,,,,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar miejski,1,Przedszkole,45,,,,,4,,,,1,,,,36,4,,,,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar miejski,3,Szkoła podstawowa,76,,,,,48,,,,,,,1,19,8,,,,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar miejski,14,Liceum ogólnokształcące,9,1,,,,,,,,1,,,,6,,,,1,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar miejski,16,Technikum,11,,,,,,,,,,,,,11,,,,,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar miejski,19,Szkoła policealna,27,,,,,,,,,,,,,19,,,1,7,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar miejski,20,Szkoła specjalna przysposabiająca do pracy,1,,,,,,,,,,,,,1,,,,,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar miejski,93,Branżowa szkoła I stopnia,18,,,,,,,,,,,,,18,,,,,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar wiejski,1,Przedszkole,2,,,,,,,,,,,,,2,,,,,,
3022053,30,WIELKOPOLSKIE,rawicki,Rawicz,obszar wiejski,3,Szkoła podstawowa,73,,,,,3,,,,,,,,70,,,,,,
3023011,30,WIELKOPOLSKIE,słupecki,Słupca,obszar miejski,1,Przedszkole,20,,,,,11,,,,,,,,5,2,,2,,,
3023011,30,WIELKOPOLSKIE,słupecki,Słupca,obszar miejski,3,Szkoła podstawowa,57,2,,,,,1,,,,,,,52,1,,,,,1
3023011,30,WIELKOPOLSKIE,słupecki,Słupca,obszar miejski,14,Liceum ogólnokształcące,6,,,,,6,,,,,,,,,,,,,,
3023011,30,WIELKOPOLSKIE,słupecki,Słupca,obszar miejski,16,Technikum,13,,,,,,,,,,,,,13,,,,,,
3023011,30,WIELKOPOLSKIE,słupecki,Słupca,obszar miejski,85,Szkoła muzyczna I stopnia,2,,,,,2,,,,,,,,,,,,,,
3023011,30,WIELKOPOLSKIE,słupecki,Słupca,obszar miejski,93,Branżowa szkoła I stopnia,9,,,,,,,,,,,,,9,,,,,,
3023022,30,WIELKOPOLSKIE,słupecki,Lądek,obszar wiejski,1,Przedszkole,1,,,,,1,,,,,,,,,,,,,,
3023022,30,WIELKOPOLSKIE,słupecki,Lądek,obszar wiejski,3,Szkoła podstawowa,7,2,,,,3,,,1,,,,,1,,,,,,
3023032,30,WIELKOPOLSKIE,słupecki,Orchowo,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,4,,,,,,
3023042,30,WIELKOPOLSKIE,słupecki,Ostrowite,obszar wiejski,3,Szkoła podstawowa,5,,,,,,,,,,,,,5,,,,,,
3023052,30,WIELKOPOLSKIE,słupecki,Powidz,obszar wiejski,1,Przedszkole,3,,,,,,,,,,,,,2,,,,,,1
3023052,30,WIELKOPOLSKIE,słupecki,Powidz,obszar wiejski,3,Szkoła podstawowa,7,,,,,,,,,,,,,7,,,,,,
3023062,30,WIELKOPOLSKIE,słupecki,Słupca,obszar wiejski,1,Przedszkole,1,,,,,,,,,,,,,1,,,,,,
3023062,30,WIELKOPOLSKIE,słupecki,Słupca,obszar wiejski,3,Szkoła podstawowa,4,,,,,2,,,,,,,,1,1,,,,,
3023072,30,WIELKOPOLSKIE,słupecki,Strzałkowo,obszar wiejski,1,Przedszkole,5,,,,,,,,,,,,,5,,,,,,
3023072,30,WIELKOPOLSKIE,słupecki,Strzałkowo,obszar wiejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,2,,,,,,
3023072,30,WIELKOPOLSKIE,słupecki,Strzałkowo,obszar wiejski,16,Technikum,2,1,,,,,1,,,,,,,,,,,,,
3023083,30,WIELKOPOLSKIE,słupecki,Zagórów,obszar miejski,16,Technikum,1,,,,,,,,,,,,,1,,,,,,
3024011,30,WIELKOPOLSKIE,szamotulski,Obrzycko,obszar miejski,3,Szkoła podstawowa,16,,,,,,,,,,,,1,15,,,,,,
3024022,30,WIELKOPOLSKIE,szamotulski,Duszniki,obszar wiejski,1,Przedszkole,5,,,,,,,,,,,,,5,,,,,,
3024022,30,WIELKOPOLSKIE,szamotulski,Duszniki,obszar wiejski,3,Szkoła podstawowa,10,,,,,,,,,,,,,9,,,,,,1
3024032,30,WIELKOPOLSKIE,szamotulski,Kaźmierz,obszar wiejski,1,Przedszkole,7,1,,,,4,,,,,,,,1,,,1,,,
3024032,30,WIELKOPOLSKIE,szamotulski,Kaźmierz,obszar wiejski,3,Szkoła podstawowa,40,,,,,5,,,,,,,,33,2,,,,,
3024042,30,WIELKOPOLSKIE,szamotulski,Obrzycko,obszar wiejski,3,Szkoła podstawowa,4,,,,,3,,,,,,,,1,,,,,,
3024053,30,WIELKOPOLSKIE,szamotulski,Ostroróg,obszar miejski,1,Przedszkole,5,,,,,,,,,,,,,5,,,,,,
3024053,30,WIELKOPOLSKIE,szamotulski,Ostroróg,obszar miejski,3,Szkoła podstawowa,17,,,,,5,,,,,,,,12,,,,,,
3024063,30,WIELKOPOLSKIE,szamotulski,Pniewy,obszar miejski,1,Przedszkole,10,,,,,,,,,,,,,10,,,,,,
3024063,30,WIELKOPOLSKIE,szamotulski,Pniewy,obszar miejski,3,Szkoła podstawowa,54,,,,,,,,,,,,,54,,,,,,
3024063,30,WIELKOPOLSKIE,szamotulski,Pniewy,obszar miejski,14,Liceum ogólnokształcące,8,,,,,,,,,,,,,8,,,,,,
3024063,30,WIELKOPOLSKIE,szamotulski,Pniewy,obszar miejski,16,Technikum,1,,,,,,,,,,,,,1,,,,,,
3024063,30,WIELKOPOLSKIE,szamotulski,Pniewy,obszar miejski,93,Branżowa szkoła I stopnia,5,,,,,,,,,,,,,5,,,,,,
3024063,30,WIELKOPOLSKIE,szamotulski,Pniewy,obszar wiejski,3,Szkoła podstawowa,5,,,,,1,,,,,,,,4,,,,,,
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar miejski,1,Przedszkole,30,1,,,,15,,,1,,,,,3,5,,3,,,2
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar miejski,3,Szkoła podstawowa,124,1,1,,,1,,,,,,,,113,,,2,,,6
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar miejski,14,Liceum ogólnokształcące,16,,,,1,7,,,,,,,,4,1,,,1,,2
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar miejski,16,Technikum,28,,,,,10,,,,,,,,17,,,1,,,
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar miejski,19,Szkoła policealna,63,,,,1,5,1,,1,,,,,19,1,,1,34,,
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar miejski,85,Szkoła muzyczna I stopnia,5,,,,,3,,,,,,,,,2,,,,,
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar miejski,93,Branżowa szkoła I stopnia,6,,,,,1,,,,,,,,4,,,1,,,
3024073,30,WIELKOPOLSKIE,szamotulski,Szamotuły,obszar wiejski,3,Szkoła podstawowa,26,,,,,16,,,,,,,,10,,,,,,
3024083,30,WIELKOPOLSKIE,szamotulski,Wronki,obszar miejski,1,Przedszkole,27,1,,,,10,,,,,,,,12,1,,1,,,2
3024083,30,WIELKOPOLSKIE,szamotulski,Wronki,obszar miejski,3,Szkoła podstawowa,155,,,,,,,,,,,,,152,1,,,2,,
3024083,30,WIELKOPOLSKIE,szamotulski,Wronki,obszar miejski,14,Liceum ogólnokształcące,5,,,,,,,,,,,,,2,2,,,,,1
3024083,30,WIELKOPOLSKIE,szamotulski,Wronki,obszar miejski,16,Technikum,29,,,,,,,,,,,,,27,1,,,,,1
3024083,30,WIELKOPOLSKIE,szamotulski,Wronki,obszar miejski,93,Branżowa szkoła I stopnia,47,,,,,,,,,,,,,47,,,,,,
3024083,30,WIELKOPOLSKIE,szamotulski,Wronki,obszar wiejski,1,Przedszkole,6,,,,,,,,,,,,,2,,,,,,4
3024083,30,WIELKOPOLSKIE,szamotulski,Wronki,obszar wiejski,3,Szkoła podstawowa,61,,,,,1,,,,,,,,54,,,5,,,1
3025012,30,WIELKOPOLSKIE,średzki,Dominowo,obszar wiejski,3,Szkoła podstawowa,11,,,,,,,,,,,,,11,,,,,,
3025022,30,WIELKOPOLSKIE,średzki,Krzykosy,obszar wiejski,1,Przedszkole,2,,,,,1,,,,,,,,1,,,,,,
3025022,30,WIELKOPOLSKIE,średzki,Krzykosy,obszar wiejski,3,Szkoła podstawowa,4,,,,,,,,,,,,,1,,,3,,,
3025032,30,WIELKOPOLSKIE,średzki,Nowe Miasto nad Wartą,obszar wiejski,3,Szkoła podstawowa,6,,,,,4,,,,,,,,2,,,,,,
3025032,30,WIELKOPOLSKIE,średzki,Nowe Miasto nad Wartą,obszar wiejski,93,Branżowa szkoła I stopnia,2,,,,,1,,,,,,,,,1,,,,,
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar miejski,1,Przedszkole,147,,4,,,74,,,,,,,,33,28,,8,,,
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar miejski,3,Szkoła podstawowa,318,1,,,1,67,,,,,,,,227,2,,,18,,2
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar miejski,14,Liceum ogólnokształcące,32,,2,,,12,,,,1,,,,6,,,,,,11
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar miejski,16,Technikum,39,,,,,31,,,,,,,,7,,,,,,1
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar miejski,20,Szkoła specjalna przysposabiająca do pracy,1,,,,,1,,,,,,,,,,,,,,
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar miejski,85,Szkoła muzyczna I stopnia,2,,,,,1,,,,,,,,,,1,,,,
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar miejski,93,Branżowa szkoła I stopnia,62,,,,1,53,,,,,,,,4,2,,2,,,
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar wiejski,1,Przedszkole,5,,,,,4,,,,,,,,,,,,,,1
3025043,30,WIELKOPOLSKIE,średzki,Środa Wielkopolska,obszar wiejski,3,Szkoła podstawowa,39,,4,,,16,,,,,,,,16,,,3,,,
3025053,30,WIELKOPOLSKIE,średzki,Zaniemyśl,obszar miejski,1,Przedszkole,5,,,,,4,,,,,,,,,,,1,,,
3025053,30,WIELKOPOLSKIE,średzki,Zaniemyśl,obszar miejski,3,Szkoła podstawowa,35,,,,,,,,,,,,,35,,,,,,
3025053,30,WIELKOPOLSKIE,średzki,Zaniemyśl,obszar wiejski,1,Przedszkole,2,,,,,,,,,,,,,1,1,,,,,
3026012,30,WIELKOPOLSKIE,śremski,Brodnica,obszar wiejski,1,Przedszkole,3,,,,,,,,,,,,,3,,,,,,
3026012,30,WIELKOPOLSKIE,śremski,Brodnica,obszar wiejski,3,Szkoła podstawowa,10,,,,,1,,,,,,,,8,1,,,,,
3026012,30,WIELKOPOLSKIE,śremski,Brodnica,obszar wiejski,16,Technikum,2,,,,,,,,1,,,,,1,,,,,,
3026023,30,WIELKOPOLSKIE,śremski,Dolsk,obszar miejski,1,Przedszkole,1,,,,1,,,,,,,,,,,,,,,
3026023,30,WIELKOPOLSKIE,śremski,Dolsk,obszar miejski,3,Szkoła podstawowa,3,2,,,,,,,,,,,,,,,,,,1
3026033,30,WIELKOPOLSKIE,śremski,Książ Wielkopolski,obszar miejski,1,Przedszkole,2,,,,,,,,,,,,,,1,,,1,,
3026033,30,WIELKOPOLSKIE,śremski,Książ Wielkopolski,obszar miejski,3,Szkoła podstawowa,2,,,,,,,,,,,,,,,,2,,,
3026033,30,WIELKOPOLSKIE,śremski,Książ Wielkopolski,obszar wiejski,3,Szkoła podstawowa,3,,,,,1,,,,,,,,2,,,,,,
3026043,30,WIELKOPOLSKIE,śremski,Śrem,obszar miejski,1,Przedszkole,38,,,,1,9,,,,,,,,22,,,3,,,3
3026043,30,WIELKOPOLSKIE,śremski,Śrem,obszar miejski,3,Szkoła podstawowa,197,,,,,113,,,,1,,,,74,2,,,,,7
3026043,30,WIELKOPOLSKIE,śremski,Śrem,obszar miejski,14,Liceum ogólnokształcące,20,,,,,8,,,,,,,,10,,,2,,,
